time,ax,ay,az,atotal
5.850,0.01,0.00,0.05,0.05
5.860,-0.00,0.00,0.08,0.08
5.870,-0.02,-0.01,0.07,0.07
5.880,0.01,-0.01,0.09,0.09
5.890,0.01,-0.00,0.08,0.08
5.900,0.02,0.01,0.10,0.10
5.910,-0.00,-0.01,0.08,0.08
5.920,-0.01,-0.03,0.08,0.08
5.930,0.01,-0.05,0.08,0.10
5.940,-0.00,-0.06,0.07,0.09
5.950,0.01,-0.03,0.07,0.08
5.960,0.00,-0.01,0.07,0.07
5.970,0.00,0.01,0.07,0.07
5.980,0.02,0.01,0.08,0.08
5.990,0.05,0.01,0.07,0.08
6.000,0.09,-0.00,0.07,0.11
6.009,0.08,-0.01,0.07,0.10
6.020,0.02,-0.00,0.07,0.08
6.029,-0.01,-0.01,0.09,0.09
6.039,-0.03,-0.01,0.09,0.09
6.049,-0.03,-0.03,0.09,0.10
6.059,-0.04,-0.05,0.06,0.09
6.069,-0.01,-0.04,0.06,0.07
6.079,0.04,-0.03,0.03,0.06
6.089,0.10,-0.05,0.01,0.11
6.099,0.09,-0.07,0.06,0.13
6.109,-0.07,-0.01,0.12,0.14
6.119,-0.19,0.05,0.16,0.25
6.129,-0.06,0.05,0.13,0.15
6.139,0.13,-0.01,0.07,0.15
6.149,0.19,-0.04,0.03,0.20
6.159,0.08,-0.04,0.04,0.10
6.169,-0.06,-0.04,0.05,0.09
6.179,-0.07,-0.06,0.07,0.12
6.189,0.02,-0.06,0.10,0.11
6.199,0.03,0.02,0.13,0.13
6.208,-0.05,0.11,0.13,0.17
6.219,-0.04,0.09,0.10,0.14
6.229,0.12,-0.02,0.04,0.13
6.239,0.18,-0.12,-0.01,0.22
6.248,0.07,-0.12,0.03,0.14
6.258,-0.12,-0.05,0.10,0.17
6.268,-0.17,0.01,0.13,0.21
6.278,-0.03,-0.01,0.10,0.10
6.288,0.14,-0.04,0.06,0.16
6.298,0.13,-0.00,0.05,0.14
6.308,0.01,0.02,0.07,0.08
6.318,-0.08,-0.01,0.07,0.10
6.328,-0.07,-0.03,0.07,0.11
6.338,-0.01,-0.06,0.07,0.09
6.348,0.01,-0.01,0.09,0.09
6.358,0.00,0.03,0.08,0.09
6.368,0.00,0.02,0.08,0.08
6.378,0.03,0.00,0.06,0.06
6.388,0.07,-0.02,0.05,0.09
6.398,0.06,-0.02,0.08,0.10
6.407,0.01,0.01,0.05,0.05
6.418,-0.06,0.17,-0.79,0.81
6.427,0.29,-0.02,1.02,1.06
6.437,0.25,-0.29,0.98,1.05
6.447,-0.34,0.02,-1.43,1.47
6.457,-0.17,-0.07,1.63,1.64
6.467,0.01,0.01,-0.49,0.49
6.477,0.18,0.12,-1.27,1.29
6.487,0.33,0.17,0.50,0.62
6.497,0.11,0.03,1.14,1.15
6.507,-0.46,0.04,-0.85,0.96
6.517,-0.22,-0.27,0.82,0.89
6.527,0.06,-0.35,0.39,0.53
6.537,0.06,-0.12,-0.77,0.78
6.547,0.01,0.17,-0.37,0.40
