time,ax,ay,az,atotal
5.283,-0.04,0.02,-0.05,0.07
5.293,0.03,0.04,0.02,0.06
5.303,0.08,0.06,-0.00,0.10
5.313,0.13,0.05,0.14,0.20
5.323,0.09,0.04,0.22,0.24
5.333,0.05,0.02,0.15,0.16
5.343,0.01,0.04,0.07,0.08
5.353,-0.03,0.05,0.04,0.07
5.363,0.05,0.07,0.04,0.10
5.373,0.14,0.06,0.10,0.18
5.383,0.15,0.02,0.18,0.23
5.393,0.05,-0.04,0.27,0.28
5.403,0.01,-0.09,0.26,0.27
5.413,0.05,-0.11,0.21,0.25
5.423,0.08,-0.11,0.13,0.19
5.433,0.05,-0.07,0.14,0.16
5.443,0.00,-0.03,0.20,0.20
5.452,0.00,-0.02,0.24,0.24
5.462,0.02,-0.05,0.17,0.18
5.473,0.07,-0.06,0.08,0.13
5.482,0.14,-0.00,0.02,0.14
5.492,0.07,0.10,0.01,0.12
5.502,0.01,0.17,0.03,0.17
5.512,-0.02,0.21,-0.01,0.21
5.522,-0.04,0.20,-0.03,0.21
5.532,0.01,0.12,0.03,0.12
5.542,0.07,0.01,0.08,0.11
5.552,0.08,-0.09,0.10,0.15
5.562,0.03,-0.14,0.14,0.20
5.572,-0.02,-0.13,0.12,0.18
5.582,-0.02,-0.06,0.09,0.11
5.592,-0.02,-0.03,0.06,0.07
5.602,0.05,-0.01,0.06,0.08
5.612,0.10,-0.00,0.10,0.14
5.622,0.13,-0.00,0.11,0.17
5.632,0.12,-0.01,0.10,0.16
5.642,0.08,-0.01,0.04,0.09
5.652,0.04,-0.02,-0.01,0.05
5.661,0.03,-0.03,0.01,0.04
5.671,0.04,-0.05,0.09,0.11
5.681,0.08,-0.04,0.10,0.13
5.691,0.10,0.01,0.02,0.10
5.701,0.09,0.04,-0.08,0.13
5.711,0.04,0.08,-0.07,0.11
5.721,0.03,0.10,0.01,0.10
5.731,0.05,0.08,0.09,0.13
5.741,0.08,0.04,0.09,0.12
5.751,0.08,-0.01,0.03,0.08
5.761,0.05,0.00,-0.02,0.05
5.771,0.01,0.05,-0.06,0.08
5.781,-0.05,0.09,-0.05,0.12
5.791,-0.07,0.08,-0.04,0.11
5.801,-0.07,0.03,-0.08,0.11
5.811,-0.06,-0.00,-0.05,0.07
5.821,-0.02,-0.04,0.01,0.05
5.831,0.02,-0.05,0.01,0.06
5.841,0.04,-0.04,0.04,0.07
5.851,0.02,-0.02,0.13,0.14
