time,ax,ay,az,atotal
6.527,0.05,0.03,0.10,0.11
6.537,0.12,0.04,0.10,0.16
6.547,0.12,0.09,0.07,0.16
6.557,0.06,0.11,0.06,0.14
6.566,-0.03,0.08,0.14,0.17
6.577,-0.07,0.15,0.02,0.16
6.586,-0.05,-0.03,0.05,0.08
6.596,0.00,-0.11,0.15,0.18
6.606,0.04,-0.04,0.10,0.11
6.616,0.08,0.09,0.05,0.13
6.626,0.07,0.15,0.06,0.17
6.636,0.05,0.08,0.10,0.14
6.646,-0.01,0.13,0.07,0.15
6.656,0.01,-0.01,0.02,0.02
6.666,0.06,-0.14,0.09,0.18
6.676,0.06,-0.10,0.10,0.15
6.686,0.01,0.04,0.13,0.13
6.696,0.04,0.12,0.04,0.13
6.706,0.04,0.22,0.10,0.24
6.716,-0.06,0.29,0.04,0.30
6.726,-0.04,0.03,0.15,0.16
6.736,0.05,-0.02,0.10,0.11
