time,ax,ay,az,atotal
6.377,0.03,-0.02,0.15,0.16
6.387,0.07,0.01,0.10,0.12
6.397,0.01,0.06,0.08,0.10
6.407,-0.03,0.02,0.08,0.09
6.417,-0.02,-0.01,0.11,0.12
6.427,-0.03,0.00,0.02,0.04
6.437,-0.06,0.03,-0.05,0.08
6.447,-0.15,0.00,-0.07,0.16
6.457,-0.22,-0.02,-0.09,0.24
6.467,-0.27,0.02,-0.12,0.29
6.477,-0.25,0.01,-0.07,0.26
6.486,-0.19,0.02,-0.01,0.19
6.496,-0.08,0.06,-0.01,0.10
6.506,-0.01,0.10,0.04,0.10
6.516,0.03,0.10,0.04,0.12
6.526,0.04,0.06,0.03,0.08
6.536,0.02,0.00,0.04,0.05
6.546,-0.01,-0.01,0.08,0.08
6.556,-0.02,0.05,0.04,0.07
6.566,-0.05,0.07,-0.03,0.09
