time,ax,ay,az,atotal
4.696,0.15,0.05,0.02,0.15
4.706,0.22,0.07,0.00,0.22
4.716,0.17,0.13,-0.03,0.21
4.726,0.10,0.15,-0.03,0.18
4.736,0.08,0.11,0.06,0.15
4.746,0.12,-0.04,0.22,0.25
4.756,0.11,-0.19,0.46,0.51
4.766,0.02,-0.24,0.52,0.57
4.776,-0.01,-0.17,0.30,0.34
4.786,-0.01,-0.09,0.08,0.12
4.795,-0.09,-0.02,-0.11,0.15
4.806,-0.15,0.02,-0.27,0.31
4.815,-0.06,0.07,-0.37,0.38
4.825,0.01,0.13,-0.36,0.38
4.835,0.02,0.16,-0.25,0.30
4.845,-0.11,0.17,-0.12,0.23
4.855,-0.08,0.16,-0.06,0.19
4.865,-0.03,0.12,-0.06,0.14
4.875,0.02,0.05,-0.05,0.07
4.885,0.09,0.05,0.02,0.11
4.895,0.12,0.11,0.11,0.19
4.905,0.11,0.14,0.14,0.23
4.915,0.10,0.10,0.16,0.21
4.925,0.08,0.05,0.14,0.17
4.935,0.07,-0.00,0.15,0.17
4.945,0.07,-0.06,0.20,0.22
4.955,0.12,-0.06,0.27,0.30
4.965,0.07,-0.06,0.33,0.34
4.974,0.02,-0.03,0.33,0.34
4.985,0.01,0.05,0.26,0.26
4.994,-0.02,0.13,0.14,0.19
5.004,-0.05,0.17,0.03,0.17
5.014,-0.03,0.17,-0.03,0.18
5.024,-0.06,0.15,-0.06,0.17
5.034,-0.11,0.08,-0.03,0.14
5.044,-0.10,0.08,0.01,0.13
5.054,-0.07,0.09,0.08,0.14
5.064,-0.06,0.06,0.15,0.18
5.074,-0.01,0.01,0.25,0.25
5.084,0.02,-0.07,0.32,0.33
5.094,0.11,-0.15,0.31,0.36
5.104,0.17,-0.14,0.21,0.30
5.114,0.10,-0.06,0.12,0.17
5.124,-0.01,0.06,0.06,0.08
5.134,-0.09,0.14,0.01,0.17
5.144,-0.12,0.16,0.02,0.20
5.154,-0.08,0.09,0.08,0.14
5.164,0.00,0.01,0.10,0.10
5.173,0.15,-0.03,0.10,0.19
5.184,0.24,-0.01,0.09,0.26
5.193,0.20,-0.01,0.13,0.24
5.203,0.05,0.08,0.12,0.15
5.213,-0.03,0.18,0.02,0.18
5.223,-0.04,0.18,-0.11,0.21
5.233,-0.00,0.11,-0.20,0.23
